Player,Team,Opponent,Market,line_dfD,OverOdds,UnderOdds,POverImp,PUnderImp,POverFair,PUnderFair,ProjMins,ProjMean,ProjSD,POverModel
Brandon Ingram,TOR,MIL,REB,5.5,-121,-112,0.5475113122171946,0.5283018867924528,0.5089278628680263,0.49107213713197356,36.2,8.192441412806511,3.3486011605464103,0.7893158339505414
Brook Lopez,LAC,OKC,AST,0.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,29.2,2.0496234208345414,1.9032822455189133,0.7922304460386982
Brook Lopez,LAC,OKC,PTS,5.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,29.2,13.75293242931366,5.798201929335624,0.9226841823255423
Brook Lopez,LAC,OKC,REB,2.5,-155,115,0.6078431372549019,0.46511627906976744,0.5665108372290693,0.43348916277093075,29.2,4.880639624595642,2.6834349058265,0.8125039701569237
Buddy Hield,GSW,PHX,AST,1.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,22.4,1.3346150755882262,1.4639762607824063,0.45502729801141784
Buddy Hield,GSW,PHX,PTS,7.5,-129,-105,0.5633187772925764,0.5121951219512195,0.523767082590612,0.47623291740938806,22.4,11.36127872467041,4.692469088859712,0.7947082309293407
Buddy Hield,GSW,PHX,REB,2.5,-120,-112,0.5454545454545454,0.5283018867924528,0.5079872204472844,0.4920127795527157,22.4,3.0012472629547116,2.06499002177882,0.5958950122505404
Cason Wallace,OKC,@LAC,AST,2.5,-175,130,0.6363636363636364,0.43478260869565216,0.5940959409594095,0.4059040590405904,28.8,3.172222208976746,1.9113824520791733,0.6374662116104222
Cason Wallace,OKC,@LAC,PTS,8.5,-110,-120,0.5238095238095238,0.5454545454545454,0.48987854251012153,0.5101214574898786,28.8,9.523689079284669,5.552179479212584,0.5731407826372795
Cason Wallace,OKC,@LAC,REB,3.5,117,-152,0.4608294930875576,0.6031746031746031,0.43310875842155927,0.5668912415784408,28.8,3.135380244255066,2.59510193708922,0.4441312686025386
Chet Holmgren,OKC,@LAC,AST,1.5,105,-140,0.4878048780487805,0.5833333333333334,0.4554079696394686,0.5445920303605313,28.0,2.5948954224586487,1.844573295952006,0.7236023098263854
Chet Holmgren,OKC,@LAC,PTS,16.5,-128,-107,0.5614035087719298,0.5169082125603864,0.5206319264324452,0.4793680735675548,28.0,16.61952257156372,5.790448484282072,0.5082341154793759
Chet Holmgren,OKC,@LAC,REB,7.5,-150,110,0.6,0.47619047619047616,0.5575221238938053,0.4424778761061947,28.0,7.245244264602661,2.7109217011958076,0.46256496677204584
Cole Anthony,MIL,@TOR,AST,3.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,17.0,3.1375904381275177,1.3413648926888764,0.39351100529428595
Cole Anthony,MIL,@TOR,PTS,8.5,-125,-105,0.5555555555555556,0.5121951219512195,0.5203045685279188,0.4796954314720812,17.0,14.33543199300766,4.755247433172676,0.8901180804962652
Cole Anthony,MIL,@TOR,REB,2.5,-148,105,0.5967741935483871,0.4878048780487805,0.5502357635110628,0.44976423648893726,17.0,4.349809497594833,1.8516348612569806,0.8411060908746919
Collin Gillespie,PHX,@GSW,AST,4.5,-124,-105,0.5535714285714286,0.5121951219512195,0.5194115243154883,0.48058847568451163,20.0,2.472812235355377,1.3886357593804342,0.07216685418399271
Collin Gillespie,PHX,@GSW,PTS,11.5,-105,-130,0.5121951219512195,0.5652173913043478,0.4753937007874017,0.5246062992125985,20.0,7.825260162353516,4.078783053087062,0.1838100436354151
Collin Gillespie,PHX,@GSW,REB,2.5,-167,128,0.6254681647940075,0.43859649122807015,0.5878103001111522,0.4121896998888477,20.0,3.1965672969818115,1.8967208410861833,0.6432830520504407
Collin Sexton,CHA,@NOP,AST,6.5,110,-150,0.47619047619047616,0.6,0.4424778761061947,0.5575221238938053,29.8,4.543640416860581,2.022979568313586,0.16675492448059281
Collin Sexton,CHA,@NOP,PTS,19.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,29.8,20.772329056262972,6.285734490617648,0.5802039797602165
Collin Sexton,CHA,@NOP,REB,2.5,-135,100,0.574468085106383,0.5,0.5346534653465347,0.4653465346534653,29.8,2.906768557429314,2.6747608352772887,0.5604367434979907
Desmond Bane,ORL,@ATL,AST,3.5,-123,-105,0.5515695067264574,0.5121951219512195,0.5185070943861814,0.48149290561381863,34.6,7.666268381476403,2.414571691708065,0.957778498868562
Desmond Bane,ORL,@ATL,PTS,16.5,-110,-118,0.5238095238095238,0.5412844036697247,0.49179655455291227,0.5082034454470877,34.6,27.89981698989868,7.292375433467624,0.9410032769520482
Desmond Bane,ORL,@ATL,REB,4.5,121,-158,0.45248868778280543,0.6124031007751938,0.424915181659475,0.575084818340525,34.6,7.445352587103844,3.199259588235169,0.8213796712374839
Devin Booker,PHX,@GSW,AST,7.5,114,-152,0.4672897196261682,0.6031746031746031,0.43652993348115304,0.563470066518847,38.0,7.618907004594803,2.5878232653212723,0.518324413940272
Devin Booker,PHX,@GSW,PTS,28.5,-112,-118,0.5283018867924528,0.5412844036697247,0.4939310568053083,0.5060689431946916,38.0,27.92239475250244,7.7352062706741584,0.4702377441128164
Devin Booker,PHX,@GSW,REB,3.5,-121,-112,0.5475113122171946,0.5283018867924528,0.5089278628680263,0.49107213713197356,38.0,3.8531927466392517,3.3973233409294226,0.54140027304033
Draymond Green,GSW,PHX,AST,5.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,27.8,4.429308837652207,1.911143055082735,0.28765923348289235
Draymond Green,GSW,PHX,PTS,8.5,-117,-109,0.5391705069124424,0.5215311004784688,0.5083149711054754,0.4916850288945246,27.8,10.359872913360595,5.419918290436018,0.634259131025148
Draymond Green,GSW,PHX,REB,6.5,-114,-114,0.5327102803738317,0.5327102803738317,0.5,0.5,27.8,5.5695635110139845,2.605421497305533,0.3605026579314683
Dyson Daniels,ATL,ORL,AST,4.5,-122,-109,0.5495495495495496,0.5215311004784688,0.5130795235028978,0.4869204764971024,31.6,5.189990204572678,2.1485999010230334,0.6259458812802421
Dyson Daniels,ATL,ORL,PTS,13.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,31.6,13.167383968830109,6.1524561702879845,0.47844275779829337
Dyson Daniels,ATL,ORL,REB,5.5,-122,-108,0.5495495495495496,0.5192307692307693,0.5141838223374939,0.48581617766250607,31.6,6.511783933639527,2.933441696610457,0.6349203367057907
Franz Wagner,ORL,@ATL,AST,4.5,134,-180,0.42735042735042733,0.6428571428571429,0.3993154592127781,0.600684540787222,34.8,4.748769325017928,2.313048488589626,0.5428238341073266
Franz Wagner,ORL,@ATL,PTS,20.5,-125,-102,0.5555555555555556,0.504950495049505,0.5238589211618258,0.47614107883817425,34.8,22.114135193824765,7.02253354952771,0.5908961589303094
Franz Wagner,ORL,@ATL,REB,5.5,113,-146,0.4694835680751174,0.5934959349593496,0.4416675643649683,0.5583324356350319,34.8,5.423511832952499,3.155330310061079,0.4903302118763917
Giannis Antetokounmpo,MIL,@TOR,AST,6.5,-136,102,0.576271186440678,0.49504950495049505,0.5379072681704261,0.46209273182957394,36.4,10.806394279003143,2.6549651088051758,0.9475999740500072
Giannis Antetokounmpo,MIL,@TOR,PTS,30.5,-115,-115,0.5348837209302325,0.5348837209302325,0.5,0.5,36.4,32.676534271240236,7.770287057531385,0.61030340230539
Giannis Antetokounmpo,MIL,@TOR,REB,11.5,-132,102,0.5689655172413793,0.49504950495049505,0.5347344777795604,0.46526552222043954,36.4,12.628469944000244,3.5421937095306983,0.6249772614474006
Goga Bitadze,ORL,@ATL,AST,1.5,135,-185,0.425531914893617,0.6491228070175439,0.3959708232025009,0.6040291767974991,14.4,1.4142645478248597,1.0148859765022822,0.4663382303114092
Goga Bitadze,ORL,@ATL,PTS,4.5,-105,-125,0.5121951219512195,0.5555555555555556,0.4796954314720812,0.5203045685279188,14.4,5.246546745300293,3.092907437882458,0.5953672819335327
Goga Bitadze,ORL,@ATL,REB,4.5,-140,105,0.5833333333333334,0.4878048780487805,0.5445920303605313,0.4554079696394686,14.4,4.176343202590942,1.7649755085118655,0.4272509142113565
Grayson Allen,PHX,@GSW,AST,4.5,125,-165,0.4444444444444444,0.6226415094339622,0.4165029469548134,0.5834970530451867,21.8,1.4638341963291168,1.4318432283395086,0.016983650059400945
Grayson Allen,PHX,@GSW,PTS,15.5,-120,-110,0.5454545454545454,0.5238095238095238,0.5101214574898786,0.48987854251012153,21.8,10.147338604927063,4.514352659844427,0.11787068403614587
Grayson Allen,PHX,@GSW,REB,3.5,128,-172,0.43859649122807015,0.6323529411764706,0.40953986991086483,0.5904601300891351,21.8,2.5122134879231455,1.9932719143964694,0.31010231927815335
Herbert Jones,NOP,CHA,AST,2.5,100,-130,0.5,0.5652173913043478,0.4693877551020409,0.5306122448979592,35.0,3.9198126271367073,2.3023596940742754,0.731276153936109
Herbert Jones,NOP,CHA,PTS,10.5,101,-129,0.4975124378109453,0.5633187772925764,0.468983595813963,0.5310164041860369,35.0,9.96391087770462,6.641437330766071,0.4678327764757728
